route_id,service_id,trip_id,direction_id,shape_id,trip_headsign,block_id
3_161,3_132372,3_246621_18_0,0,3_161_0,,
3_161,3_132372,3_246621_2_0,0,3_161_0,,
3_161,3_132372,3_246621_20_0,0,3_161_0,,
3_161,3_132372,3_246621_22_0,0,3_161_0,,
3_161,3_132372,3_246621_24_0,0,3_161_0,,
3_161,3_132372,3_246621_26_0,0,3_161_0,,
3_161,3_132372,3_246621_28_0,0,3_161_0,,
3_161,3_132372,3_246621_30_0,0,3_161_0,,
3_161,3_132372,3_246621_4_0,0,3_161_0,,
3_161,3_132372,3_246621_6_0,0,3_161_0,,
3_161,3_132372,3_246621_8_0,0,3_161_0,,
3_161,3_132372,3_246622_10_0,0,3_161_0,,
3_161,3_132372,3_246622_12_0,0,3_161_0,,
3_161,3_132372,3_246622_14_0,0,3_161_0,,
3_161,3_132372,3_246622_16_0,0,3_161_0,,
3_161,3_132372,3_246622_18_0,0,3_161_0,,
3_161,3_132372,3_246622_2_0,0,3_161_0,,
3_161,3_132372,3_246622_20_0,0,3_161_0,,
3_161,3_132372,3_246622_22_0,0,3_161_0,,
3_161,3_132372,3_246622_24_0,0,3_161_0,,
3_161,3_132372,3_246622_26_0,0,3_161_0,,
3_161,3_132372,3_246622_28_0,0,3_161_0,,
3_161,3_132372,3_246622_4_0,0,3_161_0,,
3_161,3_132372,3_246622_6_0,0,3_161_0,,
3_161,3_132372,3_246622_8_0,0,3_161_0,,
3_161,3_132372,3_246621_11_1,1,3_161_1,,
3_161,3_132372,3_246621_13_1,1,3_161_1,,
3_161,3_132372,3_246621_15_1,1,3_161_1,,
3_161,3_132372,3_246621_17_1,1,3_161_1,,
3_161,3_132372,3_246621_19_1,1,3_161_1,,
3_161,3_132372,3_246621_21_1,1,3_161_1,,
3_161,3_132372,3_246621_23_1,1,3_161_1,,
3_161,3_132372,3_246621_25_1,1,3_161_1,,
3_161,3_132372,3_246621_27_1,1,3_161_1,,
3_161,3_132372,3_246621_29_1,1,3_161_1,,
3_161,3_132372,3_246621_3_1,1,3_161_1,,
3_161,3_132372,3_246621_5_1,1,3_161_1,,
3_161,3_132372,3_246621_7_1,1,3_161_1,,
3_161,3_132372,3_246621_9_1,1,3_161_1,,
3_161,3_132372,3_246622_1_1,1,3_161_1,,
3_161,3_132372,3_246622_11_1,1,3_161_1,,
3_161,3_132372,3_246622_13_1,1,3_161_1,,
3_161,3_132372,3_246622_15_1,1,3_161_1,,
3_161,3_132372,3_246622_17_1,1,3_161_1,,
3_161,3_132372,3_246622_19_1,1,3_161_1,,
3_161,3_132372,3_246622_21_1,1,3_161_1,,
3_161,3_132372,3_246622_23_1,1,3_161_1,,
3_161,3_132372,3_246622_25_1,1,3_161_1,,
3_161,3_132372,3_246622_27_1,1,3_161_1,,
3_161,3_132372,3_246622_3_1,1,3_161_1,,
3_161,3_132372,3_246622_5_1,1,3_161_1,,
3_161,3_132372,3_246622_7_1,1,3_161_1,,
3_161,3_132372,3_246622_9_1,1,3_161_1,,
3_166,3_127819,3_237966_10_0,0,3_166_0,,
3_166,3_127819,3_237966_12_0,0,3_166_0,,
3_166,3_127819,3_237966_2_0,0,3_166_0,,
3_166,3_127819,3_237966_4_0,0,3_166_0,,
3_166,3_127819,3_237966_6_0,0,3_166_0,,
3_166,3_127819,3_237966_8_0,0,3_166_0,,
3_166,3_127819,3_237967_10_0,0,3_166_0,,
3_166,3_127819,3_237967_12_0,0,3_166_0,,
3_166,3_127819,3_237967_2_0,0,3_166_0,,
3_166,3_127819,3_237967_4_0,0,3_166_0,,
3_166,3_127819,3_237967_6_0,0,3_166_0,,
3_166,3_127819,3_237967_8_0,0,3_166_0,,
3_166,3_127819,3_237966_1_1,1,3_166_1,,
3_166,3_127819,3_237966_11_1,1,3_166_1,,
3_166,3_127819,3_237966_13_1,1,3_166_1,,
3_166,3_127819,3_237966_3_1,1,3_166_1,,
3_166,3_127819,3_237966_5_1,1,3_166_1,,
3_166,3_127819,3_237966_7_1,1,3_166_1,,
3_166,3_127819,3_237966_9_1,1,3_166_1,,
3_166,3_127819,3_237967_11_1,1,3_166_1,,
3_166,3_127819,3_237967_13_1,1,3_166_1,,
3_166,3_127819,3_237967_3_1,1,3_166_1,,
3_166,3_127819,3_237967_5_1,1,3_166_1,,
3_166,3_127819,3_237967_7_1,1,3_166_1,,
3_166,3_127819,3_237967_9_1,1,3_166_1,,
3_166,3_127820,3_237968_10_0,0,3_166_0,,
3_166,3_127820,3_237968_12_0,0,3_166_0,,
3_166,3_127820,3_237968_2_0,0,3_166_0,,
3_166,3_127820,3_237968_4_0,0,3_166_0,,
3_166,3_127820,3_237968_6_0,0,3_166_0,,
3_166,3_127820,3_237968_8_0,0,3_166_0,,
3_166,3_127820,3_237969_10_0,0,3_166_0,,
3_166,3_127820,3_237969_12_0,0,3_166_0,,
3_166,3_127820,3_237969_2_0,0,3_166_0,,
3_166,3_127820,3_237969_4_0,0,3_166_0,,
3_166,3_127820,3_237969_6_0,0,3_166_0,,
3_166,3_127820,3_237969_8_0,0,3_166_0,,
3_166,3_127820,3_237968_1_1,1,3_166_1,,
3_166,3_127820,3_237968_11_1,1,3_166_1,,
3_166,3_127820,3_237968_3_1,1,3_166_1,,
3_166,3_127820,3_237968_5_1,1,3_166_1,,
3_166,3_127820,3_237968_7_1,1,3_166_1,,
3_166,3_127820,3_237968_9_1,1,3_166_1,,
3_166,3_127820,3_237969_1_1,1,3_166_1,,
3_166,3_127820,3_237969_11_1,1,3_166_1,,
3_166,3_127820,3_237969_3_1,1,3_166_1,,
3_166,3_127820,3_237969_5_1,1,3_166_1,,
3_166,3_127820,3_237969_7_1,1,3_166_1,,
3_166,3_127820,3_237969_9_1,1,3_166_1,,
3_166,3_133387,3_248599_10_0,0,3_166_0,,
3_166,3_133387,3_248599_12_0,0,3_166_0,,
3_166,3_133387,3_248599_2_0,0,3_166_0,,
3_166,3_133387,3_248599_4_0,0,3_166_0,,
3_166,3_133387,3_248599_6_0,0,3_166_0,,
3_166,3_133387,3_248599_8_0,0,3_166_0,,
3_166,3_133387,3_248600_10_0,0,3_166_0,,
3_166,3_133387,3_248600_12_0,0,3_166_0,,
3_166,3_133387,3_248600_2_0,0,3_166_0,,
3_166,3_133387,3_248600_4_0,0,3_166_0,,
3_166,3_133387,3_248600_6_0,0,3_166_0,,
3_166,3_133387,3_248600_8_0,0,3_166_0,,
3_166,3_133387,3_248599_1_1,1,3_166_1,,
3_166,3_133387,3_248599_11_1,1,3_166_1,,
3_166,3_133387,3_248599_13_1,1,3_166_1,,
3_166,3_133387,3_248599_3_1,1,3_166_1,,
3_166,3_133387,3_248599_5_1,1,3_166_1,,
3_166,3_133387,3_248599_7_1,1,3_166_1,,
3_166,3_133387,3_248599_9_1,1,3_166_1,,
3_166,3_133387,3_248600_11_1,1,3_166_1,,
3_166,3_133387,3_248600_13_1,1,3_166_1,,
3_166,3_133387,3_248600_3_1,1,3_166_1,,
3_166,3_133387,3_248600_5_1,1,3_166_1,,
3_166,3_133387,3_248600_7_1,1,3_166_1,,
3_166,3_133387,3_248600_9_1,1,3_166_1,,
3_166,3_133388,3_248601_10_0,0,3_166_0,,
3_166,3_133388,3_248601_12_0,0,3_166_0,,
3_166,3_133388,3_248601_2_0,0,3_166_0,,
3_166,3_133388,3_248601_4_0,0,3_166_0,,
3_166,3_133388,3_248601_6_0,0,3_166_0,,
3_166,3_133388,3_248601_8_0,0,3_166_0,,
3_166,3_133388,3_248602_10_0,0,3_166_0,,
3_166,3_133388,3_248602_12_0,0,3_166_0,,
3_166,3_133388,3_248602_2_0,0,3_166_0,,
3_166,3_133388,3_248602_4_0,0,3_166_0,,
3_166,3_133388,3_248602_6_0,0,3_166_0,,
3_166,3_133388,3_248602_8_0,0,3_166_0,,
3_166,3_133388,3_248601_1_1,1,3_166_1,,
3_166,3_133388,3_248601_11_1,1,3_166_1,,
3_166,3_133388,3_248601_3_1,1,3_166_1,,
3_166,3_133388,3_248601_5_1,1,3_166_1,,
3_166,3_133388,3_248601_7_1,1,3_166_1,,
3_166,3_133388,3_248601_9_1,1,3_166_1,,
3_166,3_133388,3_248602_1_1,1,3_166_1,,
3_166,3_133388,3_248602_11_1,1,3_166_1,,
3_166,3_133388,3_248602_3_1,1,3_166_1,,
3_166,3_133388,3_248602_5_1,1,3_166_1,,
3_166,3_133388,3_248602_7_1,1,3_166_1,,
3_166,3_133388,3_248602_9_1,1,3_166_1,,
3_170,3_127868,3_238058_2_0,0,3_170_0,,
3_170,3_127868,3_238058_4_0,0,3_170_0,,
3_170,3_127868,3_238058_6_0,0,3_170_0,,
3_170,3_127868,3_238058_8_0,0,3_170_0,,
3_170,3_127868,3_238059_10_0,0,3_170_0,,
3_170,3_127868,3_238059_2_0,0,3_170_0,,
3_170,3_127868,3_238059_4_0,0,3_170_0,,
3_170,3_127868,3_238059_6_0,0,3_170_0,,
3_170,3_127868,3_238059_8_0,0,3_170_0,,
3_170,3_127868,3_238058_1_1,1,3_170_1,,
3_170,3_127868,3_238058_3_1,1,3_170_1,,
3_170,3_127868,3_238058_5_1,1,3_170_1,,
3_170,3_127868,3_238058_7_1,1,3_170_1,,
3_170,3_127868,3_238058_9_1,1,3_170_1,,
3_170,3_127868,3_238059_3_1,1,3_170_1,,
3_170,3_127868,3_238059_5_1,1,3_170_1,,
3_170,3_127868,3_238059_7_1,1,3_170_1,,
3_170,3_127868,3_238059_9_1,1,3_170_1,,
3_170,3_127869,3_238060_2_0,0,3_170_0,,
3_170,3_127869,3_238060_4_0,0,3_170_0,,
3_170,3_127869,3_238060_6_0,0,3_170_0,,
3_170,3_127869,3_238060_8_0,0,3_170_0,,
3_170,3_127869,3_238061_2_0,0,3_170_0,,
3_170,3_127869,3_238061_4_0,0,3_170_0,,
3_170,3_127869,3_238061_6_0,0,3_170_0,,
3_170,3_127869,3_238061_8_0,0,3_170_0,,
3_170,3_127869,3_238060_1_1,1,3_170_1,,
3_170,3_127869,3_238060_3_1,1,3_170_1,,
3_170,3_127869,3_238060_5_1,1,3_170_1,,
3_170,3_127869,3_238060_7_1,1,3_170_1,,
3_170,3_127869,3_238061_1_1,1,3_170_1,,
3_170,3_127869,3_238061_3_1,1,3_170_1,,
3_170,3_127869,3_238061_5_1,1,3_170_1,,
3_170,3_127869,3_238061_7_1,1,3_170_1,,
3_170,3_132457,3_246786_2_0,0,3_170_0,,
3_170,3_132457,3_246786_4_0,0,3_170_0,,
3_170,3_132457,3_246786_6_0,0,3_170_0,,
3_170,3_132457,3_246786_8_0,0,3_170_0,,
3_170,3_132457,3_246787_2_0,0,3_170_0,,
3_170,3_132457,3_246787_4_0,0,3_170_0,,
3_170,3_132457,3_246787_6_0,0,3_170_0,,
3_170,3_132457,3_246787_8_0,0,3_170_0,,
3_170,3_132457,3_246786_1_1,1,3_170_1,,
3_170,3_132457,3_246786_3_1,1,3_170_1,,
3_170,3_132457,3_246786_5_1,1,3_170_1,,
3_170,3_132457,3_246786_7_1,1,3_170_1,,
3_170,3_132457,3_246786_9_1,1,3_170_1,,
3_170,3_132457,3_246787_3_1,1,3_170_1,,
3_170,3_132457,3_246787_5_1,1,3_170_1,,
3_170,3_132457,3_246787_7_1,1,3_170_1,,
3_170,3_132457,3_246787_9_1,1,3_170_1,,
3_170,3_132458,3_246788_2_0,0,3_170_0,,
3_170,3_132458,3_246788_4_0,0,3_170_0,,
3_170,3_132458,3_246789_2_0,0,3_170_0,,
3_170,3_132458,3_246789_4_0,0,3_170_0,,
3_170,3_132458,3_246788_1_1,1,3_170_1,,
3_170,3_132458,3_246788_3_1,1,3_170_1,,
3_170,3_132458,3_246789_1_1,1,3_170_1,,
3_170,3_132458,3_246789_3_1,1,3_170_1,,
3_170,3_132459,3_246790_2_0,0,3_170_0,,
3_170,3_132459,3_246790_4_0,0,3_170_0,,
3_170,3_132459,3_246790_6_0,0,3_170_0,,
3_170,3_132459,3_246790_8_0,0,3_170_0,,
3_170,3_132459,3_246791_2_0,0,3_170_0,,
3_170,3_132459,3_246791_4_0,0,3_170_0,,
3_170,3_132459,3_246791_6_0,0,3_170_0,,
3_170,3_132459,3_246791_8_0,0,3_170_0,,
3_170,3_132459,3_246790_1_1,1,3_170_1,,
3_170,3_132459,3_246790_3_1,1,3_170_1,,
3_170,3_132459,3_246790_5_1,1,3_170_1,,
3_170,3_132459,3_246790_7_1,1,3_170_1,,
3_170,3_132459,3_246791_1_1,1,3_170_1,,
3_170,3_132459,3_246791_3_1,1,3_170_1,,
3_170,3_132459,3_246791_5_1,1,3_170_1,,
3_170,3_132459,3_246791_7_1,1,3_170_1,,
3_171,3_132305,3_246500_10_0,0,3_171_0,,
3_171,3_132305,3_246500_2_0,0,3_171_0,,
3_171,3_132305,3_246500_4_0,0,3_171_0,,
3_171,3_132305,3_246500_6_0,0,3_171_0,,
3_171,3_132305,3_246500_8_0,0,3_171_0,,
3_171,3_132305,3_246501_2_0,0,3_171_0,,
3_171,3_132305,3_246501_4_0,0,3_171_0,,
3_171,3_132305,3_246501_6_0,0,3_171_0,,
3_171,3_132305,3_246501_8_0,0,3_171_0,,
3_171,3_132305,3_246500_1_1,1,3_171_1,,
3_171,3_132305,3_246500_3_1,1,3_171_1,,
3_171,3_132305,3_246500_5_1,1,3_171_1,,
3_171,3_132305,3_246500_7_1,1,3_171_1,,
3_171,3_132305,3_246500_9_1,1,3_171_1,,
3_171,3_132305,3_246501_1_1,1,3_171_1,,
3_171,3_132305,3_246501_3_1,1,3_171_1,,
3_171,3_132305,3_246501_5_1,1,3_171_1,,
3_171,3_132305,3_246501_7_1,1,3_171_1,,
3_171,3_132306,3_246502_2_0,0,3_171_0,,
3_171,3_132306,3_246502_4_0,0,3_171_0,,
3_171,3_132306,3_246502_6_0,0,3_171_0,,
3_171,3_132306,3_246503_2_0,0,3_171_0,,
3_171,3_132306,3_246503_4_0,0,3_171_0,,
3_171,3_132306,3_246502_1_1,1,3_171_1,,
3_171,3_132306,3_246502_3_1,1,3_171_1,,
3_171,3_132306,3_246502_5_1,1,3_171_1,,
3_171,3_132306,3_246503_1_1,1,3_171_1,,
3_171,3_132306,3_246503_3_1,1,3_171_1,,
3_171,3_132307,3_246504_10_0,0,3_171_0,,
3_171,3_132307,3_246504_2_0,0,3_171_0,,
3_171,3_132307,3_246504_4_0,0,3_171_0,,
3_171,3_132307,3_246504_6_0,0,3_171_0,,
3_171,3_132307,3_246504_8_0,0,3_171_0,,
3_171,3_132307,3_246505_10_0,0,3_171_0,,
3_171,3_132307,3_246505_2_0,0,3_171_0,,
3_171,3_132307,3_246505_4_0,0,3_171_0,,
3_171,3_132307,3_246505_6_0,0,3_171_0,,
3_171,3_132307,3_246505_8_0,0,3_171_0,,
3_171,3_132307,3_246504_1_1,1,3_171_1,,
3_171,3_132307,3_246504_3_1,1,3_171_1,,
3_171,3_132307,3_246504_5_1,1,3_171_1,,
3_171,3_132307,3_246504_7_1,1,3_171_1,,
3_171,3_132307,3_246504_9_1,1,3_171_1,,
3_171,3_132307,3_246505_1_1,1,3_171_1,,
3_171,3_132307,3_246505_3_1,1,3_171_1,,
3_171,3_132307,3_246505_5_1,1,3_171_1,,
3_171,3_132307,3_246505_7_1,1,3_171_1,,
3_171,3_132307,3_246505_9_1,1,3_171_1,,
3_171,3_132354,3_246587_10_0,0,3_171_0,,
3_171,3_132354,3_246587_2_0,0,3_171_0,,
3_171,3_132354,3_246587_4_0,0,3_171_0,,
3_171,3_132354,3_246587_6_0,0,3_171_0,,
3_171,3_132354,3_246587_8_0,0,3_171_0,,
3_171,3_132354,3_246588_2_0,0,3_171_0,,
3_171,3_132354,3_246588_4_0,0,3_171_0,,
3_171,3_132354,3_246588_6_0,0,3_171_0,,
3_171,3_132354,3_246588_8_0,0,3_171_0,,
3_171,3_132354,3_246587_1_1,1,3_171_1,,
3_171,3_132354,3_246587_3_1,1,3_171_1,,
3_171,3_132354,3_246587_5_1,1,3_171_1,,
3_171,3_132354,3_246587_7_1,1,3_171_1,,
3_171,3_132354,3_246587_9_1,1,3_171_1,,
3_171,3_132354,3_246588_1_1,1,3_171_1,,
3_171,3_132354,3_246588_3_1,1,3_171_1,,
3_171,3_132354,3_246588_5_1,1,3_171_1,,
3_171,3_132354,3_246588_7_1,1,3_171_1,,
3_171,3_132355,3_246589_2_0,0,3_171_0,,
3_171,3_132355,3_246589_4_0,0,3_171_0,,
3_171,3_132355,3_246589_6_0,0,3_171_0,,
3_171,3_132355,3_246589_8_0,0,3_171_0,,
3_171,3_132355,3_246590_10_0,0,3_171_0,,
3_171,3_132355,3_246590_2_0,0,3_171_0,,
3_171,3_132355,3_246590_4_0,0,3_171_0,,
3_171,3_132355,3_246590_6_0,0,3_171_0,,
3_171,3_132355,3_246590_8_0,0,3_171_0,,
3_171,3_132355,3_246589_1_1,1,3_171_1,,
3_171,3_132355,3_246589_3_1,1,3_171_1,,
3_171,3_132355,3_246589_5_1,1,3_171_1,,
3_171,3_132355,3_246589_7_1,1,3_171_1,,
3_171,3_132355,3_246590_1_1,1,3_171_1,,
3_171,3_132355,3_246590_3_1,1,3_171_1,,
3_171,3_132355,3_246590_5_1,1,3_171_1,,
3_171,3_132355,3_246590_7_1,1,3_171_1,,
3_171,3_132355,3_246590_9_1,1,3_171_1,,
3_171,3_132356,3_246591_10_0,0,3_171_0,,
3_171,3_132356,3_246591_2_0,0,3_171_0,,
3_171,3_132356,3_246591_4_0,0,3_171_0,,
3_171,3_132356,3_246591_6_0,0,3_171_0,,
3_171,3_132356,3_246591_8_0,0,3_171_0,,
3_171,3_132356,3_246592_10_0,0,3_171_0,,
3_171,3_132356,3_246592_2_0,0,3_171_0,,
3_171,3_132356,3_246592_4_0,0,3_171_0,,
3_171,3_132356,3_246592_6_0,0,3_171_0,,
3_171,3_132356,3_246592_8_0,0,3_171_0,,
3_171,3_132356,3_246591_1_1,1,3_171_1,,
3_171,3_132356,3_246591_3_1,1,3_171_1,,
3_171,3_132356,3_246591_5_1,1,3_171_1,,
3_171,3_132356,3_246591_7_1,1,3_171_1,,
3_171,3_132356,3_246591_9_1,1,3_171_1,,
3_171,3_132356,3_246592_1_1,1,3_171_1,,
3_171,3_132356,3_246592_3_1,1,3_171_1,,
3_171,3_132356,3_246592_5_1,1,3_171_1,,
3_171,3_132356,3_246592_7_1,1,3_171_1,,
3_171,3_132356,3_246592_9_1,1,3_171_1,,
3_172,3_127821,3_237970_10_0,0,3_172_0,,
3_172,3_127821,3_237970_12_0,0,3_172_0,,
3_172,3_127821,3_237970_14_0,0,3_172_0,,
3_172,3_127821,3_237970_2_0,0,3_172_0,,
3_172,3_127821,3_237970_4_0,0,3_172_0,,
3_172,3_127821,3_237970_6_0,0,3_172_0,,
3_172,3_127821,3_237970_8_0,0,3_172_0,,
3_172,3_127821,3_237971_10_0,0,3_172_0,,
3_172,3_127821,3_237971_12_0,0,3_172_0,,
3_172,3_127821,3_237971_2_0,0,3_172_0,,
3_172,3_127821,3_237971_4_0,0,3_172_0,,
3_172,3_127821,3_237971_6_0,0,3_172_0,,
3_172,3_127821,3_237971_8_0,0,3_172_0,,
3_172,3_127821,3_237970_11_1,1,3_172_1,,
3_172,3_127821,3_237970_13_1,1,3_172_1,,
3_172,3_127821,3_237970_3_1,1,3_172_1,,
3_172,3_127821,3_237970_5_1,1,3_172_1,,
3_172,3_127821,3_237970_7_1,1,3_172_1,,
3_172,3_127821,3_237970_9_1,1,3_172_1,,
3_172,3_127821,3_237971_1_1,1,3_172_1,,
3_172,3_127821,3_237971_11_1,1,3_172_1,,
3_172,3_127821,3_237971_13_1,1,3_172_1,,
3_172,3_127821,3_237971_3_1,1,3_172_1,,
3_172,3_127821,3_237971_5_1,1,3_172_1,,
3_172,3_127821,3_237971_7_1,1,3_172_1,,
3_172,3_127821,3_237971_9_1,1,3_172_1,,
3_172,3_127822,3_237972_10_0,0,3_172_0,,
3_172,3_127822,3_237972_12_0,0,3_172_0,,
3_172,3_127822,3_237972_14_0,0,3_172_0,,
3_172,3_127822,3_237972_2_0,0,3_172_0,,
3_172,3_127822,3_237972_4_0,0,3_172_0,,
3_172,3_127822,3_237972_6_0,0,3_172_0,,
3_172,3_127822,3_237972_8_0,0,3_172_0,,
3_172,3_127822,3_237973_10_0,0,3_172_0,,
3_172,3_127822,3_237973_12_0,0,3_172_0,,
3_172,3_127822,3_237973_2_0,0,3_172_0,,
3_172,3_127822,3_237973_4_0,0,3_172_0,,
3_172,3_127822,3_237973_6_0,0,3_172_0,,
3_172,3_127822,3_237973_8_0,0,3_172_0,,
3_172,3_127822,3_237972_11_1,1,3_172_1,,
3_172,3_127822,3_237972_13_1,1,3_172_1,,
3_172,3_127822,3_237972_3_1,1,3_172_1,,
3_172,3_127822,3_237972_5_1,1,3_172_1,,
3_172,3_127822,3_237972_7_1,1,3_172_1,,
3_172,3_127822,3_237972_9_1,1,3_172_1,,
3_172,3_127822,3_237973_1_1,1,3_172_1,,
3_172,3_127822,3_237973_11_1,1,3_172_1,,
3_172,3_127822,3_237973_13_1,1,3_172_1,,
3_172,3_127822,3_237973_3_1,1,3_172_1,,
3_172,3_127822,3_237973_5_1,1,3_172_1,,
3_172,3_127822,3_237973_7_1,1,3_172_1,,
3_172,3_127822,3_237973_9_1,1,3_172_1,,
3_172,3_132536,3_246942_10_0,0,3_172_0,,
3_172,3_132536,3_246942_12_0,0,3_172_0,,
3_172,3_132536,3_246942_14_0,0,3_172_0,,
3_172,3_132536,3_246942_2_0,0,3_172_0,,
3_172,3_132536,3_246942_4_0,0,3_172_0,,
3_172,3_132536,3_246942_6_0,0,3_172_0,,
3_172,3_132536,3_246942_8_0,0,3_172_0,,
3_172,3_132536,3_246943_10_0,0,3_172_0,,
3_172,3_132536,3_246943_12_0,0,3_172_0,,
3_172,3_132536,3_246943_2_0,0,3_172_0,,
3_172,3_132536,3_246943_4_0,0,3_172_0,,
3_172,3_132536,3_246943_6_0,0,3_172_0,,
3_172,3_132536,3_246943_8_0,0,3_172_0,,
3_172,3_132536,3_246942_11_1,1,3_172_1,,
3_172,3_132536,3_246942_13_1,1,3_172_1,,
3_172,3_132536,3_246942_3_1,1,3_172_1,,
3_172,3_132536,3_246942_5_1,1,3_172_1,,
3_172,3_132536,3_246942_7_1,1,3_172_1,,
3_172,3_132536,3_246942_9_1,1,3_172_1,,
3_172,3_132536,3_246943_1_1,1,3_172_1,,
3_172,3_132536,3_246943_11_1,1,3_172_1,,
3_172,3_132536,3_246943_13_1,1,3_172_1,,
3_172,3_132536,3_246943_3_1,1,3_172_1,,
3_172,3_132536,3_246943_5_1,1,3_172_1,,
3_172,3_132536,3_246943_7_1,1,3_172_1,,
3_172,3_132536,3_246943_9_1,1,3_172_1,,
3_172,3_132537,3_246944_2_0,0,3_172_0,,
3_172,3_132537,3_246944_4_0,0,3_172_0,,
3_172,3_132537,3_246944_6_0,0,3_172_0,,
3_172,3_132537,3_246945_2_0,0,3_172_0,,
3_172,3_132537,3_246945_4_0,0,3_172_0,,
3_172,3_132537,3_246945_6_0,0,3_172_0,,
3_172,3_132537,3_246944_3_1,1,3_172_1,,
3_172,3_132537,3_246944_5_1,1,3_172_1,,
3_172,3_132537,3_246944_7_1,1,3_172_1,,
3_172,3_132537,3_246945_3_1,1,3_172_1,,
3_172,3_132537,3_246945_5_1,1,3_172_1,,
3_172,3_132537,3_246945_7_1,1,3_172_1,,
3_172,3_132538,3_246946_10_0,0,3_172_0,,
3_172,3_132538,3_246946_12_0,0,3_172_0,,
3_172,3_132538,3_246946_14_0,0,3_172_0,,
3_172,3_132538,3_246946_2_0,0,3_172_0,,
3_172,3_132538,3_246946_4_0,0,3_172_0,,
3_172,3_132538,3_246946_6_0,0,3_172_0,,
3_172,3_132538,3_246946_8_0,0,3_172_0,,
3_172,3_132538,3_246947_10_0,0,3_172_0,,
3_172,3_132538,3_246947_12_0,0,3_172_0,,
3_172,3_132538,3_246947_2_0,0,3_172_0,,
3_172,3_132538,3_246947_4_0,0,3_172_0,,
3_172,3_132538,3_246947_6_0,0,3_172_0,,
3_172,3_132538,3_246947_8_0,0,3_172_0,,
3_172,3_132538,3_246946_11_1,1,3_172_1,,
3_172,3_132538,3_246946_13_1,1,3_172_1,,
3_172,3_132538,3_246946_3_1,1,3_172_1,,
3_172,3_132538,3_246946_5_1,1,3_172_1,,
3_172,3_132538,3_246946_7_1,1,3_172_1,,
3_172,3_132538,3_246946_9_1,1,3_172_1,,
3_172,3_132538,3_246947_1_1,1,3_172_1,,
3_172,3_132538,3_246947_11_1,1,3_172_1,,
3_172,3_132538,3_246947_13_1,1,3_172_1,,
3_172,3_132538,3_246947_3_1,1,3_172_1,,
3_172,3_132538,3_246947_5_1,1,3_172_1,,
3_172,3_132538,3_246947_7_1,1,3_172_1,,
3_172,3_132538,3_246947_9_1,1,3_172_1,,
3_177,3_131231,3_244565_10_0,0,3_177_0,,
3_177,3_131231,3_244565_12_0,0,3_177_0,,
3_177,3_131231,3_244565_14_0,0,3_177_0,,
3_177,3_131231,3_244565_2_0,0,3_177_0,,
3_177,3_131231,3_244565_4_0,0,3_177_0,,
3_177,3_131231,3_244565_6_0,0,3_177_0,,
3_177,3_131231,3_244565_8_0,0,3_177_0,,
3_177,3_131231,3_244566_10_0,0,3_177_0,,
3_177,3_131231,3_244566_12_0,0,3_177_0,,
3_177,3_131231,3_244566_14_0,0,3_177_0,,
3_177,3_131231,3_244566_2_0,0,3_177_0,,
3_177,3_131231,3_244566_4_0,0,3_177_0,,
3_177,3_131231,3_244566_6_0,0,3_177_0,,
3_177,3_131231,3_244566_8_0,0,3_177_0,,
3_177,3_131231,3_244565_11_1,1,3_177_1,,
3_177,3_131231,3_244565_13_1,1,3_177_1,,
3_177,3_131231,3_244565_15_1,1,3_177_1,,
3_177,3_131231,3_244565_3_1,1,3_177_1,,
3_177,3_131231,3_244565_5_1,1,3_177_1,,
3_177,3_131231,3_244565_7_1,1,3_177_1,,
3_177,3_131231,3_244565_9_1,1,3_177_1,,
3_177,3_131231,3_244566_11_1,1,3_177_1,,
3_177,3_131231,3_244566_13_1,1,3_177_1,,
3_177,3_131231,3_244566_15_1,1,3_177_1,,
3_177,3_131231,3_244566_3_1,1,3_177_1,,
3_177,3_131231,3_244566_5_1,1,3_177_1,,
3_177,3_131231,3_244566_7_1,1,3_177_1,,
3_177,3_131231,3_244566_9_1,1,3_177_1,,
3_177,3_131232,3_244567_10_0,0,3_177_0,,
3_177,3_131232,3_244567_12_0,0,3_177_0,,
3_177,3_131232,3_244567_14_0,0,3_177_0,,
3_177,3_131232,3_244567_2_0,0,3_177_0,,
3_177,3_131232,3_244567_4_0,0,3_177_0,,
3_177,3_131232,3_244567_6_0,0,3_177_0,,
3_177,3_131232,3_244567_8_0,0,3_177_0,,
3_177,3_131232,3_244568_10_0,0,3_177_0,,
3_177,3_131232,3_244568_12_0,0,3_177_0,,
3_177,3_131232,3_244568_14_0,0,3_177_0,,
3_177,3_131232,3_244568_2_0,0,3_177_0,,
3_177,3_131232,3_244568_4_0,0,3_177_0,,
3_177,3_131232,3_244568_6_0,0,3_177_0,,
3_177,3_131232,3_244568_8_0,0,3_177_0,,
3_177,3_131232,3_244567_11_1,1,3_177_1,,
3_177,3_131232,3_244567_13_1,1,3_177_1,,
3_177,3_131232,3_244567_15_1,1,3_177_1,,
3_177,3_131232,3_244567_3_1,1,3_177_1,,
3_177,3_131232,3_244567_5_1,1,3_177_1,,
3_177,3_131232,3_244567_7_1,1,3_177_1,,
3_177,3_131232,3_244567_9_1,1,3_177_1,,
3_177,3_131232,3_244568_11_1,1,3_177_1,,
3_177,3_131232,3_244568_13_1,1,3_177_1,,
3_177,3_131232,3_244568_3_1,1,3_177_1,,
